	Ticker	Report Date	Fiscal Year	Revenue	Cost of Revenue	Operating Income (Loss)	Operating Expenses	Depreciation & Amortization	EBITDA	account_number	organization	authority_types	sectors	primary_industry	primary_questionnaire_sector
5185	URBN	2020-01-31	2019	3983789000.0	-2729352000.0	260447000.0	-993990000.0	112256000.0	372703000.0						
5186	URI	2017-12-31	2017	6641000000.0	-3872000000.0	1607000000.0	-1162000000.0	1383000000.0	2990000000.0						
5187	URI	2018-12-31	2018	8047000000.0	-4683000000.0	2018000000.0	-1346000000.0	1671000000.0	3689000000.0						
5188	URI	2019-12-31	2019	9351000000.0	-5681000000.0	2171000000.0	-1499000000.0	2038000000.0	4209000000.0						
5189	USAP	2017-12-31	2017	202643000.0	-179609000.0	4237000.0	-18797000.0	18823000.0	23060000.0						
5190	USAP	2018-12-31	2018	255927000.0	-218111000.0	16070000.0	-21746000.0	18918000.0	34988000.0						
5191	USAP	2019-12-31	2019	243007000.0	-215369000.0	7291000.0	-20347000.0	19133000.0	26424000.0						
5192	USAT	2017-12-31	2017	104093000.0	-77447000.0	135000.0	-26511000.0	5591000.0	5726000.0						
5193	USCR	2017-12-31	2017	1336039000.0	-1056605000.0	92402000.0	-187032000.0	67798000.0	160200000.0						
5194	USCR	2018-12-31	2018	1506400000.0	-1212200000.0	75900000.0	-218300000.0	91800000.0	167700000.0						
5195	USCR	2019-12-31	2019	1478700000.0	-1187600000.0	67900000.0	-223200000.0	93200000.0	161100000.0						
5196	USFD	2017-12-31	2017	24147161000.0	-19929618000.0	573253000.0	-3644290000.0	377877000.0	951130000.0	34067.0	US Foods	 Investor, Supply Chain	 Trading, wholesale, distribution, rental & leasing	Retail	Food, beverage & tobacco
5197	USFD	2018-12-31	2018	24175000000.0	-19869000000.0	659000000.0	-3647000000.0	340000000.0	999000000.0	34067.0	US Foods	 Investor, Supply Chain	 Trading, wholesale, distribution, rental & leasing	Retail	Food, beverage & tobacco
5198	USFD	2019-12-31	2019	25939000000.0	-21352000000.0	699000000.0	-3888000000.0	362000000.0	1061000000.0	34067.0	US Foods	 Investor, Supply Chain	 Trading, wholesale, distribution, rental & leasing	Retail	Food, beverage & tobacco
5199	USM	2017-12-31	2017	3890000000.0	-1803000000.0	60000000.0	-2027000000.0	615000000.0	675000000.0						
5200	USM	2018-12-31	2018	3967000000.0	-1789000000.0	150000000.0	-2028000000.0	640000000.0	790000000.0						
5201	USM	2019-12-31	2019	4022000000.0	-1784000000.0	130000000.0	-2108000000.0	702000000.0	832000000.0						
5202	USNA	2017-12-31	2017	1047265000.0	-179404000.0	132504000.0	-735357000.0	16110000.0	148614000.0						
5203	USNA	2018-12-31	2018	1189248000.0	-200710000.0	188353000.0	-800185000.0	16843000.0	205196000.0						
5204	USNA	2019-12-31	2019	1060902000.0	-187503000.0	146190000.0	-727209000.0	14743000.0	160933000.0						
5205	UTHR	2017-12-31	2017	1725300000.0	-105700000.0	1024900000.0	-594700000.0	31000000.0	1055900000.0						
5206	UTHR	2018-12-31	2018	1627800000.0	-198700000.0	805400000.0	-623700000.0	35900000.0	841300000.0						
5207	UTHR	2019-12-31	2019	1448800000.0	-117600000.0	-187600000.0	-1518800000.0	45900000.0	-141700000.0						
5208	UTL	2017-12-31	2017	406200000.0	-198300000.0	75400000.0	-132500000.0	46900000.0	122300000.0						
5209	UTL	2018-12-31	2018	444100000.0	-230600000.0	71200000.0	-142300000.0	50400000.0	121600000.0						
5210	UTL	2019-12-31	2019	438200000.0	-223200000.0	73100000.0	-141900000.0	52000000.0	125100000.0						
5211	UTMD	2017-12-31	2017	41414000.0	-15019000.0	19011000.0	-7384000.0	2773000.0	21784000.0						
5212	UTMD	2018-12-31	2018	41998000.0	-15692000.0	18697000.0	-7609000.0	2956000.0	21653000.0						
5213	UTMD	2019-12-31	2019	46904000.0	-17438000.0	17632000.0	-11834000.0	6844000.0	24476000.0						
5214	UTX	2017-12-31	2017	59837000000.0	-43953000000.0	8672000000.0	-7212000000.0	2140000000.0	10812000000.0	19859.0	United Technologies Corporation	 Investor, Supply Chain	 Electrical & electronic equipment, Powered machinery	Manufacturing	General
5215	UTX	2018-12-31	2018	66501000000.0	-49985000000.0	8553000000.0	-7963000000.0	2433000000.0	10986000000.0	19859.0	United Technologies Corporation	 Investor, Supply Chain	 Electrical & electronic equipment, Powered machinery	Manufacturing	Transport OEMS - EPM
5216	UTX	2019-12-31	2019	77046000000.0	-57065000000.0	8966000000.0	-11015000000.0	3783000000.0	12749000000.0	19859.0	United Technologies Corporation	 Investor, Supply Chain	 Electrical & electronic equipment, Powered machinery	Manufacturing	General
5217	V	2017-09-30	2017	18358000000.0	0.0	12163000000.0	-6195000000.0	556000000.0	12719000000.0	22867.0	Visa	 Investor, Supply Chain	 Financial services, Specialized professional services	Services	General
5218	V	2018-09-30	2018	20609000000.0	0.0	13561000000.0	-7048000000.0	613000000.0	14174000000.0	22867.0	Visa	 Investor, Supply Chain	 Financial services, Specialized professional services	Services	General
5219	V	2019-09-30	2019	22977000000.0	0.0	15401000000.0	-7576000000.0	656000000.0	16057000000.0	22867.0	Visa	 Investor, Supply Chain	 Financial services, Specialized professional services	Services	General
5220	V	2020-09-30	2020	21846000000.0	0.0	14092000000.0	-7754000000.0	767000000.0	14859000000.0	22867.0	Visa	 Investor, Supply Chain	 Financial services, Specialized professional services	Services	General
5221	VAC	2017-12-31	2017	1951945000.0	-367901000.0	260730000.0	-1323314000.0	21494000.0	282224000.0						
5222	VAC	2018-12-31	2018	2968000000.0	-584000000.0	313000000.0	-2071000000.0	62000000.0	375000000.0						
5223	VAC	2019-12-31	2019	4355000000.0	-958000000.0	564000000.0	-2833000000.0	141000000.0	705000000.0						
5224	VALU	2017-04-30	2017	42697000.0	-17477000.0	7459000.0	-17761000.0	4623000.0	12082000.0						
5225	VALU	2018-04-30	2018	35868000.0	-18488000.0	2572000.0	-14808000.0	1125000.0	3697000.0						
5226	VALU	2019-04-30	2019	36257000.0	-17781000.0	5413000.0	-13063000.0	367000.0	5780000.0						
5227	VALU	2020-04-30	2020	40299000.0	-18189000.0	9090000.0	-13020000.0	266000.0	9356000.0						
5228	VAPE	2017-09-30	2017	128696.0	-100033.0	-574712.0	-603375.0	0.0	-574712.0						
5229	VAR	2017-09-30	2017	2668200000.0	-1512600000.0	393300000.0	-762300000.0	76900000.0	470200000.0	22874.0	Varian Medical Systems Inc	 Investor	 Medical equipment & supplies	Biotech, health care & pharma	General
5230	VAR	2018-09-30	2018	2919100000.0	-1645500000.0	500400000.0	-773200000.0	72700000.0	573100000.0	22874.0	Varian Medical Systems Inc	 Investor	 Medical equipment & supplies	Biotech, health care & pharma	General
5231	VAR	2019-09-30	2019	3225100000.0	-1854800000.0	499600000.0	-870700000.0	93000000.0	592600000.0	22874.0	Varian Medical Systems Inc	 Investor	 Medical equipment & supplies	Biotech, health care & pharma	General
5232	VC	2017-12-31	2017	3146000000.0	-2655000000.0	265000000.0	-226000000.0	87000000.0	352000000.0	20265.0	Visteon	 Supply Chain	 Electrical & electronic equipment, Leisure & home manufacturing	Manufacturing	General
5233	VC	2018-12-31	2018	2984000000.0	-2573000000.0	218000000.0	-193000000.0	91000000.0	309000000.0	20265.0	Visteon	 Supply Chain	 Electrical & electronic equipment, Leisure & home manufacturing	Manufacturing	General
5234	VC	2019-12-31	2019	2945000000.0	-2621000000.0	103000000.0	-221000000.0	100000000.0	203000000.0	20265.0	Visteon	 Supply Chain	 Electrical & electronic equipment, Leisure & home manufacturing	Manufacturing	General
5235	VDSI	2017-12-31	2017	193291000.0	-58777000.0	6192000.0	-128322000.0	2633000.0	8825000.0						
5236	VDSI	2018-12-31	2018	212280000.0	-64813000.0	24000.0	-147443000.0	12138000.0	12162000.0						
5237	VDSI	2019-12-31	2019	254570000.0	-81962000.0	15275000.0	-157333000.0	11545000.0	26820000.0						
5238	VEC	2017-12-31	2017	1114788000.0	-1012840000.0	41220000.0	-60728000.0	1686000.0	42906000.0						
5239	VEC	2018-12-31	2018	1279304000.0	-1164609000.0	48323000.0	-66372000.0	3797000.0	52120000.0						
5240	VEC	2019-12-31	2019	1382642000.0	-1252711000.0	51615000.0	-78316000.0	6490000.0	58105000.0						
5241	VEEV	2018-01-31	2017	685571000.0	-211439000.0	150792000.0	-323340000.0	14277000.0	165069000.0						
5242	VEEV	2019-01-31	2018	862210000.0	-245281000.0	222866000.0	-394063000.0	14071000.0	236937000.0						
5243	VEEV	2020-01-31	2019	1104081000.0	-303369000.0	286219000.0	-514493000.0	19859000.0	306078000.0						
5244	VERI	2017-12-31	2017	14413000.0	-1070000.0	-46762000.0	-60105000.0	253000.0	-46509000.0						
5245	VERI	2018-12-31	2018	27047000.0	-6479000.0	-61990000.0	-82558000.0	3701000.0	-58289000.0						
5246	VERI	2019-12-31	2019	49648000.0	-17289000.0	-64071000.0	-96430000.0	5947000.0	-58124000.0						
5247	VERU	2017-09-30	2017	13655592.0	-6636080.0	-7558331.0	-14577843.0	481008.0	-7077323.0						
5248	VERU	2018-09-30	2018	15864483.0	-7081981.0	-16885889.0	-25668391.0	452048.0	-16433841.0						
5249	VERU	2019-09-30	2019	31803387.0	-10146565.0	-6435894.0	-28092716.0	471421.0	-5964473.0						
5250	VFC	2017-12-31	2017	11811177000.0	-5844941000.0	1503090000.0	-4463146000.0	290503000.0	1793593000.0	22872.0	VF Corporation	 Investor, Supply Chain	 Apparel design	Apparel	General
5251	VFC	2018-12-31	2018	13848660000.0	-6827481000.0	1675840000.0	-5345339000.0	301005000.0	1976845000.0	22872.0	VF Corporation	 Investor, Supply Chain	 Apparel design	Apparel	General
5252	VFC	2019-12-31	2019	10488556000.0	-4690520000.0	1251028000.0	-4547008000.0	267619000.0	1518647000.0	22872.0	VF Corporation	 Investor, Supply Chain	 Apparel design	Apparel	General
5253	VGR	2017-12-31	2017	1807476000.0	-1228046000.0	240279000.0	-339151000.0	18614000.0	258893000.0						
5254	VGR	2018-12-31	2018	1870262000.0	-1292484000.0	222265000.0	-355513000.0	18807000.0	241072000.0						
5255	VGR	2019-12-31	2019	1903711000.0	-1301579000.0	232125000.0	-370007000.0	17851000.0	249976000.0						
5256	VIA	2017-09-30	2017	13263000000.0	-7436000000.0	2599000000.0	-3228000000.0	223000000.0	2822000000.0						
5257	VIA	2018-09-30	2018	12943000000.0	-6879000000.0	2795000000.0	-3269000000.0	213000000.0	3008000000.0						
5258	VIA	2019-09-30	2019	12838000000.0	-7015000000.0	2462000000.0	-3361000000.0	215000000.0	2677000000.0						
5259	VIDE	2018-02-28	2017	11944000.0	-11354000.0	-3668000.0	-4258000.0	261000.0	-3407000.0						
5260	VIDE	2019-02-28	2018	15023000.0	-10983000.0	-449000.0	-4489000.0	256000.0	-193000.0						
5261	VIDE	2020-02-29	2019	10597000.0	-8220000.0	-1883000.0	-4260000.0	226000.0	-1657000.0						
5262	VIRC	2018-01-31	2017	189287000.0	-123816000.0	3943000.0	-61528000.0	5466000.0	9409000.0						
5263	VIRC	2019-01-31	2018	200716000.0	-133635000.0	2330000.0	-64751000.0	5791000.0	8121000.0						
5264	VIRC	2020-01-31	2019	191063000.0	-119388000.0	5949000.0	-65726000.0	5769000.0	11718000.0						
5265	VISI	2017-10-31	2017	1194436000.0	-1007041000.0	-12808000.0	-200203000.0	8025000.0	-4783000.0						
5266	VISI	2018-10-31	2018	1039170000.0	-885492000.0	-28407000.0	-182085000.0	7209000.0	-21198000.0						
5267	VISI	2019-10-31	2019	997090000.0	-844527000.0	-9833000.0	-162396000.0	6955000.0	-2878000.0						
5268	VKTX	2017-12-31	2017	-114933675.96021675	114933675.96021675	-19070000.0	-19070000.0	0.0	-19070000.0						
5269	VKTX	2018-12-31	2018	-157670681.53095073	157670681.53095073	-26161000.0	-26161000.0	0.0	-26161000.0						
5270	VKTX	2019-12-31	2019	-197002468.07087597	197002468.07087597	-32687000.0	-32687000.0	0.0	-32687000.0						
5271	VLGEA	2017-07-31	2017	1604574000.0	-1167863000.0	40734000.0	-395977000.0	24482000.0	65216000.0						
5272	VLGEA	2018-07-31	2018	1612015000.0	-1173013000.0	33453000.0	-405549000.0	24999000.0	58452000.0						
5273	VLGEA	2019-07-31	2019	1643502000.0	-1186786000.0	34676000.0	-422040000.0	27290000.0	61966000.0						
5274	VLGEA	2020-07-31	2020	1804594000.0	-1298119000.0	30284000.0	-476191000.0	31701000.0	61985000.0						
5275	VLO	2017-12-31	2017	93980000000.0	-89433000000.0	3599000000.0	-948000000.0	1986000000.0	5585000000.0						
5276	VLO	2018-12-31	2018	117033000000.0	-111439000000.0	4572000000.0	-1022000000.0	2069000000.0	6641000000.0						
5277	VLRX	2017-12-31	2017	20245000.0	-12080000.0	-41557000.0	-49722000.0	1852000.0	-39705000.0						
5278	VLRX	2018-12-31	2018	26398000.0	-13974000.0	-42090000.0	-54514000.0	1264000.0	-40826000.0						
5279	VMC	2017-12-31	2017	3890296000.0	-2889735000.0	629281000.0	-371280000.0	305965000.0	935246000.0	20355.0	Vulcan Materials Company	 Investor, Supply Chain	 Cement & concrete, Other materials	Materials	General
5280	VMC	2018-12-31	2018	4382869000.0	-3281924000.0	732769000.0	-368176000.0	346246000.0	1079015000.0	20355.0	Vulcan Materials Company	 Investor, Supply Chain	 Cement & concrete, Other materials	Materials	General
5281	VMC	2019-12-31	2019	4929103000.0	-3673202000.0	853706000.0	-402195000.0	374596000.0	1228302000.0	20355.0	Vulcan Materials Company	 Investor, Supply Chain	 Cement & concrete, Other materials	Materials	General
5282	VMI	2017-12-31	2017	2745967000.0	-2064199000.0	266432000.0	-415336000.0	84957000.0	351389000.0	30813.0	Valmont Inc	 Supply Chain	 Metal products manufacturing	Manufacturing	General
5283	VMI	2018-12-31	2018	2757144000.0	-2098864000.0	218060000.0	-440220000.0	82827000.0	300887000.0	30813.0	Valmont Inc	 Supply Chain	 Metal products manufacturing	Manufacturing	General
5284	VMI	2019-12-31	2019	2766976000.0	-2074480000.0	237720000.0	-454776000.0	82264000.0	319984000.0	30813.0	Valmont Inc	 Supply Chain	 Metal products manufacturing	Manufacturing	General
5285	VMW	2017-12-31	2017	7922000000.0	-1141000000.0	1779000000.0	-5002000000.0	336000000.0	2115000000.0	36917.0	VMware, Inc	 Investor, Supply Chain	 IT & software development	Services	General
5286	VMW	2018-12-31	2018	8974000000.0	-1258000000.0	2059000000.0	-5657000000.0	630000000.0	2689000000.0	36917.0	VMware, Inc	 Investor, Supply Chain	 IT & software development	Services	General
5287	VMW	2019-12-31	2019	10811000000.0	-1799000000.0	1441000000.0	-7571000000.0	873000000.0	2314000000.0	36917.0	VMware, Inc	 Investor, Supply Chain	 IT & software development	Services	General
5288	VNCE	2018-01-31	2017	272582000.0	-150793000.0	-18317000.0	-140106000.0	10098000.0	-8219000.0						
5289	VNCE	2019-01-31	2018	278951000.0	-148226000.0	4139000.0	-126586000.0	8138000.0	12277000.0						
5290	VNCE	2020-01-31	2019	375187000.0	-196757000.0	-20390000.0	-198820000.0	9602000.0	-10788000.0						
5291	VNE	2017-12-31	2017	2322000000.0	-1857000000.0	-57000000.0	-522000000.0	119000000.0	62000000.0						
5292	VNE	2018-12-31	2018	2228000000.0	-1798000000.0	-215000000.0	-645000000.0	111000000.0	-104000000.0						
5293	VNE	2019-12-31	2019	1902000000.0	-1591000000.0	-460000000.0	-771000000.0	115000000.0	-345000000.0						
5294	VNO	2017-12-31	2017	2084126000.0	-886596000.0	610427000.0	-587103000.0	529826000.0	1140253000.0						
5295	VNO	2018-12-31	2018	2163720000.0	-963478000.0	614281000.0	-585961000.0	472785000.0	1087066000.0						
5296	VNO	2019-12-31	2019	1924700000.0	-917981000.0	406083000.0	-600636000.0	438933000.0	845016000.0						
5297	VNTV	2017-12-31	2017	4026477000.0	-1903165000.0	521547000.0	-1601765000.0	318493000.0	840040000.0						
5298	VNTV	2018-12-31	2018	3925400000.0	0.0	338600000.0	-3586800000.0	1095000000.0	1433600000.0						
5299	VOXX	2018-02-28	2017	507092000.0	-374795000.0	7341000.0	-124956000.0	15112000.0	22453000.0						
5300	VOXX	2019-02-28	2018	446816000.0	-325399000.0	13567000.0	-107850000.0	12344000.0	25911000.0						
5301	VOXX	2020-02-29	2019	394889000.0	-285113000.0	2377000.0	-107399000.0	13278000.0	15655000.0						
5302	VRA	2018-01-31	2017	454648000.0	-200639000.0	14981000.0	-239028000.0	19570000.0	34551000.0						
5303	VRA	2019-01-31	2018	416097000.0	-177510000.0	27101000.0	-211486000.0	16540000.0	43641000.0						
5304	VRNS	2017-12-31	2017	215390000.0	-20714000.0	-13419000.0	-208095000.0	3328000.0	-10091000.0						
5305	VRNS	2018-12-31	2018	270288000.0	-27683000.0	-29135000.0	-271740000.0	4156000.0	-24979000.0						
5306	VRNS	2019-12-31	2019	254190000.0	-35144000.0	-75987000.0	-295033000.0	6321000.0	-69666000.0						
5307	VRNT	2018-01-31	2017	1135229000.0	-446787000.0	48630000.0	-639812000.0	105730000.0	154360000.0						
5308	VRNT	2019-01-31	2018	1229747000.0	-449213000.0	114235000.0	-666299000.0	88915000.0	203150000.0						
5309	VRNT	2020-01-31	2019	1303634000.0	-463766000.0	87856000.0	-752012000.0	91532000.0	179388000.0						
5310	VRSK	2017-12-31	2017	2145200000.0	-783800000.0	801200000.0	-560200000.0	237400000.0	1038600000.0	40461.0	Verisk Analytics Inc	 Investor	 Specialized professional services	Services	General
5311	VRSK	2018-12-31	2018	2395100000.0	-886200000.0	834100000.0	-674800000.0	296100000.0	1130200000.0	40461.0	Verisk Analytics Inc	 Investor	 Specialized professional services	Services	General
5312	VRSK	2019-12-31	2019	2607100000.0	-976800000.0	696900000.0	-933400000.0	323700000.0	1020600000.0	40461.0	Verisk Analytics Inc	 Investor	 Specialized professional services	Services	General
5313	VRSN	2017-12-31	2017	1165095000.0	-193326000.0	707722000.0	-264047000.0	49878000.0	757600000.0						
5314	VRSN	2018-12-31	2018	1214969000.0	-192134000.0	767392000.0	-255443000.0	48367000.0	815759000.0						
5315	VRSN	2019-12-31	2019	1231661000.0	-180467000.0	806127000.0	-245067000.0	46330000.0	852457000.0						
5316	VRTU	2018-03-31	2017	1020669000.0	-725445000.0	46387000.0	-248837000.0	27537000.0	73924000.0	20186.0	Virtusa	 Investor, Supply Chain	 IT & software development, Specialized professional services	Services	General
5317	VRTU	2019-03-31	2018	1247863000.0	-884652000.0	70268000.0	-292943000.0	29001000.0	99269000.0	20186.0	Virtusa	 Investor, Supply Chain	 IT & software development, Specialized professional services	Services	General
5318	VRTU	2020-03-31	2019	1312283000.0	-959143000.0	80212000.0	-272928000.0	32545000.0	112757000.0	20186.0	Virtusa	 Investor, Supply Chain	 IT & software development, Specialized professional services	Services	General
5319	VRTX	2017-12-31	2017	2488652000.0	-272675000.0	123243000.0	-2092734000.0	61397000.0	184640000.0						
5320	VRTX	2018-12-31	2018	3047597000.0	-409539000.0	635150000.0	-2002908000.0	72420000.0	707570000.0						
5321	VRTX	2019-12-31	2019	4162821000.0	-547758000.0	1197566000.0	-2417497000.0	106941000.0	1304507000.0						
5322	VRX	2017-12-31	2017	8724000000.0	-2548000000.0	543000000.0	-5633000000.0	2858000000.0	3401000000.0						
5323	VRX	2018-12-31	2018	8380000000.0	-2351000000.0	499000000.0	-5530000000.0	2819000000.0	3318000000.0						
5324	VRX	2019-12-31	2019	8601000000.0	-2350000000.0	1329000000.0	-4922000000.0	2075000000.0	3404000000.0						
5325	VSAT	2019-03-31	2018	2068258000.0	-1537721000.0	-60620000.0	-591157000.0	318613000.0	257993000.0						
5326	VSAT	2020-03-31	2019	2309238000.0	-1609687000.0	38421000.0	-661130000.0	342178000.0	380599000.0						
5327	VSLR	2017-12-31	2017	268028000.0	-230282000.0	-84247000.0	-121993000.0	61164000.0	-23083000.0						
5328	VSLR	2018-12-31	2018	290321000.0	-248295000.0	-112494000.0	-154520000.0	69634000.0	-42860000.0						
5329	VSLR	2019-12-31	2019	341041000.0	-258546000.0	-188564000.0	-271059000.0	81930000.0	-106634000.0						
5330	VSM	2017-09-30	2017	1126900000.0	-636900000.0	325600000.0	-164400000.0	46000000.0	371600000.0	70601.0	Versum	 Supply Chain	 Chemicals	Materials	Chemicals
5331	VSM	2018-09-30	2018	1372300000.0	-788100000.0	394600000.0	-189600000.0	50800000.0	445400000.0	70601.0	Versum	 Supply Chain	 Chemicals	Materials	Chemicals
5332	VSTM	2017-12-31	2017	-408650391.44239837	408650391.44239837	-67804000.0	-67804000.0	556000.0	-67248000.0						
5333	VSTM	2018-12-31	2018	26718000.0	-165000.0	-94783000.0	-121336000.0	1419000.0	-93364000.0						
